number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_multiplier_learning_rate,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda
617,0 days 00:00:34.047264,0.6167989128938564,0.012689809446801715,2,0.10833021699896962,2741,36,0.02588845190359227,0.0001275745228863322
618,0 days 00:00:05.066749,0.8749802904137681,0.020286368568159612,19,0.01790889732563607,252,27,0.00015637620471876395,0.010214140655250566
619,0 days 00:00:36.357388,0.22668842473056425,0.09249020217306186,14,0.14136389727750373,2425,12,0.015499936418447246,0.00086890507404615
620,0 days 00:00:15.971394,0.8697570654428158,0.1861563611151044,9,0.03497909957423247,746,43,0.025783694928835227,0.0001811985173907862
621,0 days 00:00:12.614193,0.5444204275315372,0.03751625732867354,18,0.018848525992051276,711,19,0.0015190437171758871,0.0033377761161206164
622,0 days 00:01:36.057227,0.4702749119783757,0.19102327315661286,13,0.01734816183774213,2853,76,0.0005200973326362454,0.020547680600354418
623,0 days 00:00:04.349905,0.7628317834454137,0.048891600609579575,14,0.017909566059129092,257,15,0.00040413997910278477,0.0402569794934268
624,0 days 00:00:05.754876,0.3994410108493861,0.028602197909800755,3,0.19688237665663808,409,86,0.0010570090085517648,0.012286091461060062
625,0 days 00:01:47.020084,0.22999699682237756,0.04592124211058938,12,0.05435793382602922,3970,53,0.003979877144391979,0.004359077295694333
626,0 days 00:00:07.300389,0.4251700393951605,0.09311927968238963,18,0.03718718567171063,464,14,0.00011583292202436864,0.005113372157200747
627,0 days 00:01:27.072208,0.6643791098296272,0.10517631102338308,13,0.02860946441406352,4887,45,0.01523927834784266,0.012123343559034059
628,0 days 00:00:32.471261,0.3589962742900822,0.021035709196794046,8,0.03173568735747634,1505,54,0.013451509582687992,0.0008657740062689781
629,0 days 00:00:33.512620,0.1892649382595462,0.0466491157200294,5,0.08834496434428739,2289,68,0.013087721373548508,0.0297581457187356
630,0 days 00:00:36.317865,0.5068673552599998,0.09250281347916381,10,0.02382007778094738,1940,80,0.07687338875882549,0.012075243394088844
631,0 days 00:00:14.741816,0.5377182547451519,0.019971582595795675,5,0.08094304513615753,1017,70,0.02869336927048123,0.0018263267669015922
632,0 days 00:00:50.764512,0.29806398766954084,0.08031893066636661,16,0.011436052478008059,4188,11,0.00013354130978382925,0.04699605424757719
633,0 days 00:00:28.340054,0.36786176169772444,0.018063755652566755,8,0.030004891969164706,1369,76,0.0015705857728336178,0.07512410464307788
634,0 days 00:00:05.399787,0.6727855731671634,0.1662760754006324,15,0.11267475405894263,307,22,0.022994838750458338,0.00010551113072150357
635,0 days 00:01:04.128967,0.5586058257799377,0.02599383168644637,16,0.03160262013726394,2734,37,0.005979361695168282,0.01658057839259257
636,0 days 00:01:37.146428,0.19730147653409502,0.01237834430036334,15,0.0646747293894589,3575,44,0.0003373227524148127,0.0004008434131396003
637,0 days 00:00:05.080081,0.9775482776578209,0.0793469636393824,9,0.012724474987461471,272,22,0.0006541364351813115,0.011891176895551562
638,0 days 00:00:11.727865,0.5923691220758427,0.06733919082129569,19,0.013402135605544407,305,73,0.00023508774233195725,0.004959547063103729
639,0 days 00:00:05.210271,0.5825632766608924,0.15320440722290143,6,0.012386743184627753,402,13,0.00622675749756975,0.0005629582222905622
640,0 days 00:00:11.608553,0.5180873357152534,0.17112663561545838,16,0.013723932500314744,385,60,0.031699855024926435,0.00010195789384055034
641,0 days 00:00:57.012037,0.4525431918162143,0.05651177978804011,18,0.047077576150363246,3821,15,0.0008393620353589023,0.06230441151895051
642,0 days 00:00:15.676743,0.9485092321201368,0.1784107054060996,4,0.15414358721001248,1266,13,0.018954945566248417,0.004746572441636902
643,0 days 00:00:27.262824,0.2085984508458146,0.03500519405193001,11,0.11280217041693093,1014,88,0.002674968836521775,0.0007372682581169226
644,0 days 00:00:11.166945,0.37847994053552836,0.026375512733287365,9,0.01562919420942782,417,99,0.03213475866822317,0.05516858279895565
645,0 days 00:00:23.509557,0.5441558965982526,0.09394853640497475,5,0.0955781615941459,1587,21,0.00508546599777014,0.011820133561640297
646,0 days 00:00:22.905696,0.10366188449952563,0.1066673404605009,17,0.051314077480195175,727,58,0.00015181570724008585,0.003631377900015724
647,0 days 00:00:16.699496,0.8386150239654278,0.05161793635126445,7,0.07169564492814107,811,80,0.0006271106087849784,0.019845219832272304
648,0 days 00:00:39.267816,0.30321992070143233,0.011812392588339762,18,0.03626420140027193,1849,28,0.0008390904109209397,0.00013764975181836976
649,0 days 00:00:31.998125,0.19641620681323718,0.1233958118003948,12,0.1618863487162,2057,16,0.0001513904852018537,0.017900921086580684
650,0 days 00:00:23.684567,0.5406654894701987,0.03432049441976711,6,0.07372044066622442,1336,28,0.04153286092936954,0.001811326083626905
651,0 days 00:01:06.476142,0.2829712067820541,0.013525746486148352,12,0.017243607821588982,2582,54,0.0716640322698426,0.056994001204967594
652,0 days 00:00:58.520049,0.40122933745931333,0.010502629919750508,8,0.06443575684583755,2647,61,0.004844519276391313,0.000430148744249528
653,0 days 00:00:04.735270,0.24011236518701018,0.15696078540752426,4,0.0681049732756916,371,96,0.01592239614947619,0.008698839817492544
654,0 days 00:00:07.956462,0.5311314503279163,0.028923952403474118,8,0.01539258435365247,483,16,0.00020475599626195562,0.08842802763022747
655,0 days 00:00:28.702089,0.7161382625456642,0.04882467024196592,17,0.02148132930369782,1053,60,0.06324837322184902,0.005012317412687314
656,0 days 00:00:25.521189,0.43594778950220336,0.013101929099182355,5,0.05912589877392603,1665,12,0.007685521127793987,0.011790174676297473
657,0 days 00:00:19.068927,0.41958255685096024,0.11311235242368059,2,0.04241137018932555,1534,35,0.030054747879834788,0.018630924009473398
658,0 days 00:01:47.221744,0.10777293254534231,0.021816471595437866,17,0.09438646461515272,3472,75,0.043276661766295695,0.05963051226253174
659,0 days 00:00:27.118217,0.9837180319382014,0.14944454063293633,6,0.011872406474381347,1645,17,0.00047199543190560314,0.0016828086402705133
660,0 days 00:00:43.527795,0.49206891672147757,0.11624367090545176,12,0.0361417911767888,2757,13,0.00406705146728625,0.008676061088750412
661,0 days 00:00:05.414199,0.8281641422169262,0.08100594342734739,4,0.03675913329183075,363,14,0.000127484151829475,0.00781340682559151
662,0 days 00:01:22.486452,0.7726158127120998,0.03441991313203282,18,0.062176992370328005,4821,19,0.002290502466723112,0.036754130880812266
663,0 days 00:00:31.993967,0.5381100119844163,0.09103666720206237,18,0.15721504348671309,2149,11,0.001520620604465771,0.003109165031325784
664,0 days 00:00:04.352341,0.48255842207207444,0.05637559282789609,4,0.01712283772011419,297,16,0.047990335773645074,0.0024126415263557178
665,0 days 00:00:19.882508,0.6991351008142371,0.01034531248296324,9,0.01636559733889903,784,53,0.00305102244296822,0.0006335795014501703
666,0 days 00:00:57.382340,0.38710188590153194,0.04767266603984195,7,0.03512272626468948,3054,35,0.02593667979286725,0.07837336239806993
667,0 days 00:00:12.152992,0.16826900707506126,0.06414932935921559,9,0.04832356968860595,582,49,0.008249983949508436,0.02698465358346997
668,0 days 00:00:28.574284,0.879553049731486,0.10388382776466287,16,0.1861924862314388,1835,14,0.0003117652360027382,0.08399120557742709
669,0 days 00:00:54.522908,0.868913938253833,0.03970890675392435,17,0.013806505501877234,3127,21,0.0002361041844939047,0.01608369181919957
670,0 days 00:00:29.893721,0.819449261270418,0.027035965726667322,10,0.06981477184878275,1229,41,0.00959560676581119,0.0018248007974338792
671,0 days 00:00:52.901062,0.7823055072912891,0.018323895134844132,18,0.01717485079455451,2079,41,0.001909380193835937,0.0002103967428216235
672,0 days 00:00:30.854396,0.383283327160414,0.14229419290949089,19,0.016688238498004722,1551,28,0.0022127944163026353,0.014089263034953675
673,0 days 00:00:23.744163,0.4642819370935358,0.014667172974167298,12,0.08985282886379037,1660,14,0.021394025285826342,0.0009033198750958612
674,0 days 00:01:14.061070,0.46758457050668223,0.01634087591115955,17,0.020488125296598558,2347,79,0.07131949759329585,0.0039578264681135
675,0 days 00:01:12.600582,0.5179303219000666,0.015223712883471066,15,0.03411970538737186,2168,86,0.041244757580320306,0.005895240687906672
676,0 days 00:01:29.956017,0.49975069394090654,0.011914063097484384,15,0.03195199533601099,2702,69,0.026631217398098723,0.00011946278668999955
677,0 days 00:00:18.487954,0.21873157045631836,0.013043119484147464,14,0.05451639117595849,1138,18,0.00016749769195050475,0.023100310151898604
678,0 days 00:00:16.704076,0.6649376901059065,0.039199347532516214,13,0.06300670464129557,1044,16,0.00018440088727665822,0.0011063371080086818
679,0 days 00:00:33.956121,0.12981352575771812,0.09137256535943335,2,0.01770316145573441,3563,31,0.00013067928127837375,0.03604578831116888
680,0 days 00:01:31.735868,0.8487631544924182,0.026906872541068886,18,0.16678060613730777,3617,41,0.009857999655763342,0.006542845542383823
681,0 days 00:00:22.854922,0.3471497785054698,0.13079115479346554,10,0.07735617536997941,1521,27,0.0889840609145762,0.03907832601210541
682,0 days 00:00:18.914997,0.2910581803703728,0.1275313173853363,13,0.17509366994640058,635,61,0.002586231995622962,0.00993445858456694
683,0 days 00:00:11.919753,0.21652257020661358,0.0120352976124738,19,0.03078879088599789,593,28,0.003357413035616536,0.011099351185132231
684,0 days 00:00:04.805187,0.1827379712783693,0.19441846860987747,17,0.02825035819221194,261,24,0.00245029216351299,0.0007669225937896031
685,0 days 00:00:24.383529,0.8221832501310129,0.13210068477282003,11,0.060728581956076215,962,42,0.002113565197749235,0.0001108886945758659
686,0 days 00:00:16.452065,0.505435397596704,0.0219185358207907,14,0.10774588962135781,585,50,0.0004118094659716476,0.045285429292595936
687,0 days 00:00:10.712042,0.7365317946711374,0.0994274093046696,5,0.019386758577979245,775,10,0.03167880663442732,0.028766964799080894
688,0 days 00:01:04.555377,0.9256404685601229,0.10713182100426814,5,0.010149716024460903,4947,13,0.022816924200904483,0.013164746608234162
689,0 days 00:00:09.187475,0.11820147276563688,0.05297190425804179,11,0.07273060300466143,687,10,0.005193993543018305,0.07558411618288292
690,0 days 00:00:08.657268,0.8428494548945367,0.0885143424134721,5,0.14897967290241063,573,24,0.00019231137309692336,0.021449438235963427
691,0 days 00:00:33.109567,0.8744228971807899,0.021416892051060794,15,0.03295188162695273,1042,66,0.03986581877369019,0.00013309551885669354
692,0 days 00:00:12.244941,0.5141617659553067,0.09857682581241689,11,0.021300460350316443,950,12,0.04699756859650168,0.0626966427325429
693,0 days 00:00:03.533743,0.34988011448198103,0.039627541214158304,3,0.018801838844799208,330,35,0.08734360833371216,0.0002637991557871738
694,0 days 00:01:25.123251,0.3663621612006801,0.021046723147915804,10,0.05959761166277284,3354,77,0.0022934060709727476,0.001399653576317129
695,0 days 00:01:47.829250,0.81286891843474,0.12838300826721666,19,0.011629968462483249,2995,80,0.002263491610880196,0.0013389938577635224
696,0 days 00:00:27.759324,0.5587650490305196,0.14648422472394534,10,0.1272292059158854,1877,27,0.04295584142964026,0.00034454865206671385
697,0 days 00:00:05.578482,0.7477481748801418,0.04205298931869088,17,0.017407838226410996,343,20,0.005213196585225829,0.00036899869750041565
698,0 days 00:00:18.706939,0.4030231749921924,0.011469668288442562,14,0.10649751693862816,629,51,0.08270001826051197,0.001380498965414984
699,0 days 00:00:50.562813,0.664909816321317,0.04837341679701298,6,0.03234991442424458,3681,11,0.006901391513561933,0.008518495567146601
700,0 days 00:00:53.476013,0.5815281610775623,0.1050716954503723,5,0.06249710349421937,3349,68,0.0028708492882288956,0.007877057409412759
701,0 days 00:00:35.562222,0.17141477111182463,0.02766304793786548,8,0.18173879172327836,1889,41,0.0004752909596587767,0.0105139475215088
702,0 days 00:00:39.006403,0.8417459214227632,0.025321418369600515,12,0.09073704498646486,1127,79,0.00033613229616256246,0.006500149385798878
703,0 days 00:00:07.935954,0.5768189948292073,0.05122111135269847,3,0.01113942013294762,587,79,0.061505552772835884,0.022280395197178646
704,0 days 00:00:44.080729,0.13113058422213178,0.12130462549996278,14,0.027739259024109165,3365,10,0.0005597664229290817,0.00010877913807010248
705,0 days 00:02:09.322333,0.5393231003428083,0.19220785253023495,15,0.02874115642577465,3884,71,0.0025196204881732,0.02084731175767606
706,0 days 00:00:52.749946,0.48152982675110956,0.15904925265695322,14,0.1046470333735962,4500,49,0.043007502901877485,0.019422570419995268
707,0 days 00:00:32.374659,0.15695189569289986,0.01723305851344077,9,0.010152043625997325,1432,78,0.00027947400823587746,0.04041566332100749
708,0 days 00:00:50.604301,0.7258839229342471,0.07161467563009621,4,0.018613236394600056,3927,17,0.00021711862845394918,0.02425418635080363
709,0 days 00:00:15.090383,0.7656119571548781,0.02019645820684829,7,0.11380005029121061,782,35,0.00012312076572035897,0.00015638653598943673
710,0 days 00:00:53.375189,0.8139999806558719,0.012011813312095264,10,0.060511753961222804,1838,81,0.008918454585411741,0.005987062463833788
711,0 days 00:01:47.984803,0.5768889697297777,0.029636498577224314,9,0.04392121572889568,4150,56,0.00020034977362331773,0.00021555490534454758
712,0 days 00:00:22.071263,0.41441154686672965,0.010299071813550578,16,0.11510619716628144,813,46,0.00012778466029281265,0.022674965285323447
713,0 days 00:00:25.126279,0.15499542167043326,0.014356258374609635,11,0.0910308433412825,956,60,0.08974899579598782,0.0006000499221408752
714,0 days 00:00:50.110912,0.1736137681438214,0.07439185589865659,7,0.019115145943316654,2772,32,0.0001417746788109553,0.0007324901174465858
715,0 days 00:00:11.769139,0.368934288224107,0.07930210902189819,11,0.029785611322296627,465,72,0.08735716828725629,0.06927826443287682
716,0 days 00:00:15.928197,0.5388600003230468,0.06519170467789888,18,0.07044129464223005,374,97,0.003655735514155591,0.02625290496150973
717,0 days 00:00:15.223940,0.6365704507777868,0.15494767860410535,6,0.01593510111146723,938,23,0.001003702524452435,0.0001565461184428467
718,0 days 00:00:42.020088,0.15885236864071892,0.11281921572095321,17,0.021212304443817113,2188,72,0.09127299205123326,0.0027725057292188704
719,0 days 00:00:19.983540,0.4465954211428843,0.05115321569224167,11,0.06851941979909995,861,37,0.002270819764263125,0.04686324970110434
720,0 days 00:00:05.506518,0.5303241635566543,0.011991614643754348,17,0.057592329226788225,331,19,0.0004870275442897215,0.0031622303968244243
721,0 days 00:00:09.640984,0.6702116143843643,0.01097271104161384,4,0.01714196126025533,743,63,0.009145980031206875,0.012148731156681785
722,0 days 00:00:04.836265,0.5327819356143273,0.07266190640580118,9,0.021807039259490818,258,27,0.0015815736283613941,0.00014108558600855678
723,0 days 00:00:17.665240,0.2526306351318806,0.03861177342614108,14,0.018080655882229256,887,28,0.00011229648242098526,0.06571129494880347
724,0 days 00:00:44.420677,0.6839334128442829,0.017587096970305607,11,0.06386502530746337,2400,22,0.03953220848585409,0.08752755045062796
725,0 days 00:01:34.018553,0.10638318205360504,0.12356379179172297,12,0.07282928834071888,3587,47,0.001829236019487726,0.038582289122693486
726,0 days 00:00:04.362919,0.5683205295456994,0.09104293697706808,18,0.028560081068210987,349,10,0.05043513458549848,0.003496676814545549
727,0 days 00:00:15.485959,0.16440627568420435,0.024742751235623736,17,0.030314339602885793,421,79,0.0480040542919769,0.00028559385693802217
728,0 days 00:00:25.287778,0.9492422852621801,0.10241646946821142,6,0.041203910647829356,1559,17,0.0005543835908085513,0.0005502217597268597
729,0 days 00:00:18.329240,0.4211628086804732,0.01788414714451518,2,0.10256691142064607,1630,68,0.00010731945266925318,0.00010065652528934257
730,0 days 00:00:41.248552,0.8907877599954931,0.014313776877044266,15,0.059281040946640516,1744,36,0.0016342477787776822,0.018150211303311126
731,0 days 00:00:07.703221,0.5425021910676816,0.04413528620875359,12,0.12148476956423783,339,34,0.006565623717051771,0.00016639429185909968
732,0 days 00:00:05.892220,0.8715677921889494,0.045518289243681884,17,0.03157221377024651,378,11,0.07280800924584861,0.0003084764689884982
733,0 days 00:00:18.995321,0.4730015990217372,0.01582738346046318,5,0.08985099627359855,1166,65,0.003977937793432466,0.0013587039469865072
734,0 days 00:00:06.316525,0.2824148387415983,0.027110781297879673,7,0.023524397195503397,266,65,0.0750808461729778,0.03344259008731552
735,0 days 00:00:13.178923,0.42432189782313234,0.14283239348367857,8,0.1064862336264165,732,21,0.0421245218369428,0.002328809470447183
736,0 days 00:00:46.601020,0.4735272329168617,0.1535422744397831,4,0.013179858856155472,3293,80,0.010401649517310122,0.003167697920742556
737,0 days 00:00:05.927328,0.13554100880628683,0.12416541252421652,3,0.047857620862548536,438,74,0.0022615427120944824,0.00023594780475041515
738,0 days 00:00:14.430826,0.7260545507480369,0.02248719820829104,6,0.03275656712127987,908,15,0.0003146112919222061,0.003165194285751611
739,0 days 00:00:28.508364,0.812348737582189,0.020045761069299724,18,0.013858157744008165,1672,19,0.003665646851768443,0.0011223094370837261
740,0 days 00:00:12.690341,0.5264048712820593,0.09614768020228039,18,0.08947927710283306,736,19,0.00012360200738029142,0.017103947159723736
741,0 days 00:00:35.153726,0.4660482762347107,0.028582370965401088,10,0.031509619859284375,1314,56,0.0002966144785364104,0.0001009504427505868
742,0 days 00:00:20.407472,0.7654862844444615,0.07332366821837048,11,0.02131859211659279,743,63,0.002597362433488654,0.03486091645064631
743,0 days 00:00:15.069995,0.27180552800251667,0.04597305221783456,15,0.011267726677028356,379,88,0.0007920949257662087,0.08984131841962595
744,0 days 00:00:46.363445,0.6995932814316465,0.02957634595560546,12,0.07416064880173331,2389,24,0.0007415341387801241,0.0002647380448032049
745,0 days 00:01:07.984682,0.11634055124414906,0.03230240819859634,18,0.15723932526845594,3602,23,0.002298828721459989,0.0002493335754697897
746,0 days 00:00:13.273265,0.5738057585072706,0.02015171679140967,10,0.02301440675218204,726,22,0.00556695295096541,0.057956264259293774
747,0 days 00:00:40.533874,0.22946234109412855,0.08754791663513388,15,0.011765278370644573,2501,15,0.00014752088026505323,0.0038959221017192103
748,0 days 00:00:36.834664,0.9341059685730495,0.040038590131476995,13,0.04107493220122714,2621,16,0.051521432629307765,0.03027904041383015
749,0 days 00:00:27.003626,0.8364551221707704,0.05107241191753421,14,0.03493313160569871,953,51,0.02918092511899546,0.013492637658753267
750,0 days 00:00:49.540118,0.4952109607574726,0.014193006653258532,7,0.019476240613388984,2391,63,0.004754203796672339,0.000893442994345962
751,0 days 00:01:47.057414,0.16677145285066813,0.011737506231060145,10,0.024602423634115307,4829,42,0.016657752346011075,0.008507325137247626
752,0 days 00:00:06.102014,0.12817487264578656,0.03953993911840649,3,0.13726265280944322,478,11,0.0005352168522898477,0.006734133401673978
753,0 days 00:00:59.100988,0.7018433533233885,0.026670414673387616,14,0.026797869129856672,2244,75,0.06038142057521924,0.02148154659296459
754,0 days 00:00:35.755387,0.8328042047068567,0.02978498549093026,3,0.03418455503520656,2505,15,0.026259301124848915,0.0004621130238429848
755,0 days 00:00:45.634853,0.8942518477314731,0.04926644686601215,19,0.02694260775955198,2692,16,0.023147826065484607,0.013429101063840983
756,0 days 00:00:18.119643,0.6793202323760756,0.14737910171992605,3,0.013851937435160982,1261,71,0.00014253646555777649,0.0001233526594894249
757,0 days 00:00:19.929690,0.20814884087834473,0.01008549333569787,5,0.02017879746075985,1224,14,0.05489884165300569,0.04094611124455885
758,0 days 00:00:20.820464,0.5754579971180565,0.02040162865457469,5,0.08346369576277438,1238,33,0.0026137484575991868,0.05282550721155652
759,0 days 00:00:32.898486,0.40336582637802454,0.023238533134631378,7,0.011906406314412005,1697,53,0.00041545479779200715,0.05699563978021253
760,0 days 00:00:48.383631,0.6718325138508949,0.020437403536604875,12,0.04163194423269447,1975,39,0.0020797082795801325,0.00012496312374698227
761,0 days 00:00:29.926973,0.1311311131788401,0.06051333662308567,11,0.012353643519557088,1747,16,0.00016272299853289322,0.00029677928024256006
762,0 days 00:00:41.258189,0.9589124467939145,0.18217589913909776,14,0.03004124438238896,2555,70,0.03897562666854991,0.038120196585549396
763,0 days 00:00:43.057575,0.876120840552418,0.01012395545485477,8,0.012776478426462486,2356,22,0.005185290875390186,0.0036351168775405115
764,0 days 00:00:09.814895,0.3517162046125477,0.11557308842337068,6,0.02961175149197867,581,23,0.006092760296826148,0.004918940967334614
765,0 days 00:00:18.007735,0.4088804724842423,0.01528040586204716,10,0.03843256618180279,1047,18,0.005686533272628503,0.037913825317984075
766,0 days 00:01:42.509968,0.6873324569124293,0.16734211495495133,11,0.04113471843743967,3480,85,0.0011610273221187933,0.00033033685655174574
767,0 days 00:00:05.754770,0.3366425819264043,0.02225857735709409,17,0.020214248262441083,365,13,0.00042931685272439035,0.0003475185783036563
768,0 days 00:00:29.087534,0.16886331855417624,0.010769267541775412,18,0.04441960295935803,904,57,0.00037441365679473674,0.07927116362624219
769,0 days 00:00:09.289126,0.4289487705627776,0.014186285773112395,18,0.03516795011087465,629,10,0.05512383745107178,0.035781576203116436
770,0 days 00:00:52.169834,0.8559622235872135,0.010296425439503498,10,0.06429436476221863,2246,36,0.005116259060140936,0.0019298929241752358
771,0 days 00:00:15.945503,0.7675719390552624,0.014976584936076946,17,0.06519576630944406,959,16,0.00014150750951684343,0.008338584609856202
772,0 days 00:00:29.222631,0.31218201829089354,0.030402215857517796,6,0.023992798928259618,1740,28,0.006689707322886144,0.003759453857405308
773,0 days 00:00:09.410812,0.9704711050457979,0.01800186432582124,11,0.019624716927623458,623,11,0.032706478707534306,0.007542133977112783
774,0 days 00:00:13.713158,0.20436390264589738,0.037476237231505526,17,0.010455418399473271,477,47,0.005524747587965603,0.003248283186615055
775,0 days 00:00:27.202661,0.31012969864452566,0.011175481829881158,19,0.14921379564409315,1563,19,0.000506586177458607,0.02092181464708332
776,0 days 00:00:34.482091,0.8723478419846309,0.032457628241996495,12,0.065503174595232,2535,10,0.0002778007649057621,0.00031507627758619125
777,0 days 00:00:40.184213,0.10498994913304267,0.06092388740589547,6,0.16734010989363376,2578,21,0.04795293013707565,0.06548733457260643
778,0 days 00:01:19.435523,0.2730124065755506,0.06835657905919212,14,0.012888978549685381,3251,38,0.005109109219247871,0.0004116784750334606
779,0 days 00:00:11.750339,0.16945006932319762,0.050341004550550364,13,0.09065454945868398,494,38,0.00036138397579903614,0.036823908215097116
780,0 days 00:01:04.184539,0.15045394426367795,0.02488422516176349,10,0.020600553486530015,3600,22,0.0001491473959771331,0.0013683771706170117
781,0 days 00:00:10.069581,0.22869081111489512,0.0311287158058942,2,0.14295901819929185,825,22,0.0010648797499370852,0.008718957782571547
782,0 days 00:01:11.604414,0.48120977877790116,0.17277516573489285,16,0.03283372246349666,2883,40,0.00027532297879390014,0.00031608759360417303
783,0 days 00:02:20.323324,0.8392101068515165,0.02771351417275635,17,0.07371113112794278,4433,58,0.0036167752239564333,0.014111733679409533
784,0 days 00:00:33.482033,0.3979896400985179,0.10402988606370503,17,0.016232273601917112,896,81,0.0044387172677066425,0.0043576019362544256
785,0 days 00:00:07.138183,0.1484205086568759,0.13478121693176262,6,0.10922977825085164,466,26,0.007693769794666498,0.00047267979608883645
786,0 days 00:00:28.311341,0.4732481681051036,0.010737991427811034,14,0.015784248966318564,1429,27,0.0014466268157471997,0.0026994992091927137
787,0 days 00:01:18.503608,0.14230009673329314,0.04808874599949759,12,0.020013965420747667,3823,29,0.0019021235914737093,0.0010174431031422895
788,0 days 00:00:06.453876,0.44699110991289526,0.019176350716584245,4,0.01466939739436943,511,19,0.08457644908620146,0.022441970496293637
789,0 days 00:00:15.885846,0.7884570461006966,0.12746461419613334,14,0.13046294464287894,1084,15,0.0026048035649201585,0.0005384941570695079
790,0 days 00:00:22.677319,0.4717856897105961,0.01517913457956751,13,0.017108900017522036,1795,10,0.0024267645195668692,0.05128017115990396
791,0 days 00:00:09.464733,0.7840683915984857,0.19173072433701197,16,0.06406189700123234,675,10,0.027138552834087493,0.0029640179522607306
792,0 days 00:00:28.516344,0.6985500324550592,0.02896634257687191,18,0.017000469958654594,987,54,0.07425369818972416,0.003320369738509075
793,0 days 00:00:09.636617,0.3445132223185703,0.05021987146205116,3,0.01803652585845601,801,11,0.0019586388149590373,0.02784047634160749
794,0 days 00:00:32.679910,0.8115127306169208,0.021441885322159904,11,0.11162288103842849,1699,24,0.002865446867620602,0.021213416402507776
795,0 days 00:00:51.257850,0.9367511971454364,0.0358789060420266,19,0.11846415308511891,3549,11,0.0003792681068402117,0.08129584510649514
796,0 days 00:00:31.464414,0.453461737988926,0.0503316049548264,13,0.05462543741064537,1198,55,0.07153241594687522,0.01640857819140076
797,0 days 00:00:06.385073,0.8616244420361439,0.07968181799035805,9,0.012623060968336723,409,13,0.0003755414305491657,0.0002479627303460085
798,0 days 00:00:08.271427,0.9092179440392136,0.014697771906207933,17,0.02376132946508492,514,15,0.00812158027617876,0.00797371007553128
799,0 days 00:00:20.115443,0.7268291464731099,0.09965803375798958,2,0.14825233815206684,1777,17,0.00521529571431712,0.026416324153840626
800,0 days 00:00:12.873093,0.5708679351884212,0.024484533902803994,14,0.1250751504464582,729,19,0.000992175415307977,0.004635470251369295
801,0 days 00:00:56.929825,0.2934365895101031,0.12644201445031472,12,0.0702851720989429,2442,37,0.00020833308741190237,0.030799943631355343
802,0 days 00:01:01.146485,0.11703829379706229,0.023812850866531465,13,0.061133342995801795,2273,55,0.006671995908627345,0.051522048448196814
803,0 days 00:00:20.700060,0.34215683831435073,0.0900796230596193,9,0.023418107563258912,1175,19,0.0024769652295268266,0.003615537476031444
804,0 days 00:00:05.985303,0.4367333426569112,0.0176539510589987,2,0.07625309846137147,441,23,0.07680468950968115,0.00219908920896115
805,0 days 00:00:27.188100,0.1846280264531886,0.08715489585466032,8,0.015500525545938657,1378,31,0.00981132399025642,0.019333485897189393
806,0 days 00:00:08.719663,0.5773480452331213,0.025150394283274,2,0.09818110788015805,690,30,0.008695669088666166,0.00010175464385781692
807,0 days 00:00:07.391753,0.6183796468207684,0.021765397966859393,16,0.04905237086183182,368,24,0.006395202006937085,0.000806437105225359
808,0 days 00:00:17.528613,0.27931411673960665,0.10676161044360286,18,0.02824741647432918,1219,10,0.0010982138903956956,0.003373948889161246
809,0 days 00:00:07.226078,0.5265440855821558,0.16316769110772342,5,0.040699028475189476,454,56,0.0018323734049806408,0.008122725522739736
810,0 days 00:01:06.228086,0.7867113654272514,0.017445329303303798,10,0.04968994265496458,3229,28,0.0006103848646402737,0.003595669975727484
811,0 days 00:00:24.327635,0.4359374411085962,0.1785007949470755,10,0.08038177615854263,963,50,0.0009774195066049314,0.0011994700888233525
812,0 days 00:00:43.968394,0.58798235719352,0.05203739888243037,18,0.05376035888899341,2991,12,0.0033002698148154757,0.010804704212486393
813,0 days 00:00:29.885783,0.7489474496180117,0.016195357122266146,9,0.06906546434350265,1157,60,0.0001091004214996082,0.0002486734908972218
814,0 days 00:00:23.566673,0.7276195735615446,0.046949889358943994,15,0.0347639804520376,1648,11,0.0005250967253050607,0.005750936277797812
815,0 days 00:00:14.774139,0.7288266517611801,0.0474538934411662,19,0.10113894085750583,1103,10,0.0008025875848705188,0.006171235875750532
816,0 days 00:00:19.683979,0.12112547313881514,0.020088551344429613,11,0.043942663792231676,913,33,0.00046120690102296417,0.002850758575433251
817,0 days 00:00:28.355103,0.278988429724301,0.04069205761723636,16,0.010363591194078611,1429,26,0.00012886830173237764,0.0006077548983718238
818,0 days 00:00:20.895656,0.9933354392031797,0.1970750369516526,12,0.02465214988894124,994,29,0.0007163018087741311,0.00016076090721301218
819,0 days 00:01:13.015599,0.4643191483918505,0.074683992793908,16,0.03258189178597702,2315,82,0.011289168281701236,0.0004433022700426929
820,0 days 00:00:43.488510,0.19844067648875485,0.016849134539790006,2,0.04577269315119973,3501,44,0.09161619877345521,0.0008466765570117864
821,0 days 00:00:08.603559,0.2665116928219009,0.11342305666385938,15,0.02608316507766113,524,14,0.030993758009858107,0.026141280399910986
822,0 days 00:00:21.766985,0.9283236147335263,0.07811732063321042,7,0.024817766260050445,1274,17,0.0002009158463059206,0.016364827490033474
