number,duration,params_fair_weight,params_learning_rate,params_max_depth,params_min_child_weight,params_multiplier_learning_rate,params_n_estimators,params_reg_lambda
103,0 days 00:00:26.683878,0.075,0.016239585136966436,3,0.06406098809229875,0.007758871524569201,999,350.78733720019846
104,0 days 00:00:26.814012,0.1,0.016239585136966436,3,0.06406098809229875,0.007758871524569201,999,350.78733720019846
105,0 days 00:00:26.510441,0.15,0.016239585136966436,3,0.06406098809229875,0.007758871524569201,999,350.78733720019846
106,0 days 00:00:26.098812,0.2,0.016239585136966436,3,0.06406098809229875,0.007758871524569201,999,350.78733720019846
107,0 days 00:00:26.665580,0.5,0.016239585136966436,3,0.06406098809229875,0.007758871524569201,999,350.78733720019846
108,0 days 00:00:25.975072,0.75,0.016239585136966436,3,0.06406098809229875,0.007758871524569201,999,350.78733720019846
109,0 days 00:00:26.097749,1.0,0.016239585136966436,3,0.06406098809229875,0.007758871524569201,999,350.78733720019846
110,0 days 00:00:24.311422,0.01,0.013229704150034374,3,0.00675222931685043,0.0010393375067785679,999,4.64530411405542
111,0 days 00:00:23.962646,0.025,0.013229704150034374,3,0.00675222931685043,0.0010393375067785679,999,4.64530411405542
112,0 days 00:00:24.004587,0.05,0.013229704150034374,3,0.00675222931685043,0.0010393375067785679,999,4.64530411405542
113,0 days 00:00:24.041533,0.075,0.013229704150034374,3,0.00675222931685043,0.0010393375067785679,999,4.64530411405542
114,0 days 00:00:23.970323,0.1,0.013229704150034374,3,0.00675222931685043,0.0010393375067785679,999,4.64530411405542
115,0 days 00:00:24.435727,0.15,0.013229704150034374,3,0.00675222931685043,0.0010393375067785679,999,4.64530411405542
116,0 days 00:00:23.884306,0.2,0.013229704150034374,3,0.00675222931685043,0.0010393375067785679,999,4.64530411405542
117,0 days 00:00:24.339334,0.5,0.013229704150034374,3,0.00675222931685043,0.0010393375067785679,999,4.64530411405542
118,0 days 00:00:24.901091,0.75,0.013229704150034374,3,0.00675222931685043,0.0010393375067785679,999,4.64530411405542
119,0 days 00:00:24.060298,1.0,0.013229704150034374,3,0.00675222931685043,0.0010393375067785679,999,4.64530411405542
120,0 days 00:00:26.712721,0.01,0.10965357217022276,2,0.01594288168314357,0.002537445394703502,999,31.8380660847688
121,0 days 00:00:25.782854,0.025,0.10965357217022276,2,0.01594288168314357,0.002537445394703502,999,31.8380660847688
122,0 days 00:00:25.722634,0.05,0.10965357217022276,2,0.01594288168314357,0.002537445394703502,999,31.8380660847688
123,0 days 00:00:26.564029,0.075,0.10965357217022276,2,0.01594288168314357,0.002537445394703502,999,31.8380660847688
124,0 days 00:00:26.519437,0.1,0.10965357217022276,2,0.01594288168314357,0.002537445394703502,999,31.8380660847688
125,0 days 00:00:26.287359,0.15,0.10965357217022276,2,0.01594288168314357,0.002537445394703502,999,31.8380660847688
126,0 days 00:00:25.640597,0.2,0.10965357217022276,2,0.01594288168314357,0.002537445394703502,999,31.8380660847688
127,0 days 00:00:25.634110,0.5,0.10965357217022276,2,0.01594288168314357,0.002537445394703502,999,31.8380660847688
128,0 days 00:00:26.071973,0.75,0.10965357217022276,2,0.01594288168314357,0.002537445394703502,999,31.8380660847688
129,0 days 00:00:25.641794,1.0,0.10965357217022276,2,0.01594288168314357,0.002537445394703502,999,31.8380660847688
