number,duration,params_C,params_a,params_b,params_gamma,params_n_estimators
131,0 days 00:00:01.155633,847.3496730514515,0.18406425038162122,0.06685360699732229,0.7826842519006368,89
132,0 days 00:00:01.022195,104.04636912322391,0.5414077848341822,0.13596765724836585,0.013692833068586818,67
133,0 days 00:00:01.070786,131.44011403526272,0.5938373572596521,0.4075027590345445,0.3220353940264654,11
134,0 days 00:00:00.941137,0.0006561550261123708,0.4506252297401794,0.8004586880135638,0.3132184066731142,86
135,0 days 00:00:01.162090,0.849795206777378,0.5740601752967895,0.4915783480211658,0.8716493012091183,29
136,0 days 00:00:01.547470,0.0612033802486784,0.9379714116279787,0.5677176397111862,0.39440986866953953,464
137,0 days 00:00:01.420705,0.5813096622700924,0.23866766218660462,0.42893551354585546,0.44562877052305605,33
138,0 days 00:00:00.908167,49.520966621587895,0.725494804905301,0.5308121209778907,0.4743965741245375,17
139,0 days 00:00:01.110489,0.00025976539753177493,0.42805197879645207,0.9145673337139768,0.8090703624500402,34
140,0 days 00:00:01.117398,0.00041851699647044654,0.12655077006834237,0.4514628224673968,0.053660841446772634,57
141,0 days 00:00:01.227532,191.7222268480004,0.5116408668671588,0.8015416694120588,0.14414556712794135,83
142,0 days 00:00:01.198927,0.21040968267429938,0.19254018836221756,0.3754610962878623,0.8300967683885965,29
143,0 days 00:00:01.285692,0.023689384028109793,0.37864315516289526,0.16424477501111914,0.4532393190799514,16
144,0 days 00:00:01.023138,1.2320889016032532,0.3504951200873674,0.10117441997006084,0.3575816937548325,36
145,0 days 00:00:01.108368,0.0044622238926408505,0.5781068666242194,0.8592337902854871,0.25048615062420754,23
146,0 days 00:00:01.484294,11.11754782240499,0.8010219159085755,0.8651810862609408,0.5463502030727896,133
147,0 days 00:00:01.113106,51.81834644156772,0.5706437726436566,0.21193809125335464,0.18044041734697258,22
148,0 days 00:00:01.576761,0.19863190605231082,0.3991034453924647,0.9982101313820982,0.9846820540457812,104
149,0 days 00:00:01.643843,237.1139768312981,0.24560476138008644,0.842022229833135,0.023849536784081637,291
150,0 days 00:00:01.344660,0.9584716726159088,0.15704444761595163,0.6755990036201668,0.9274884566079087,147
151,0 days 00:00:01.260321,4.369602139748471,0.6835586726038531,0.528344334967634,0.6045086059535248,290
152,0 days 00:00:01.216949,0.00030513262097755573,0.936113540626029,0.4027273417729699,0.814982432641411,64
153,0 days 00:00:01.552619,780.4512834312034,0.2681797566174866,0.643066357559468,0.5682337193790602,452
154,0 days 00:00:01.257782,0.0010886607263141323,0.8427217605607294,0.7629830012217608,0.3832543242109737,53
155,0 days 00:00:01.243782,121.93026601835929,0.9700622942354221,0.8385168200516754,0.9460988655966788,267
156,0 days 00:00:01.001956,0.0002520679241255252,0.5017300750889718,0.5563020358333397,0.1459138901407273,200
157,0 days 00:00:01.573836,2227.7409660177373,0.5006900292775326,0.3742987762610812,0.010923673002308232,188
158,0 days 00:00:01.336416,4225.312150227166,0.17196291859600368,0.5116492137335762,0.5090106184327738,18
159,0 days 00:00:00.998278,0.0008707529378761757,0.831296387729113,0.6019615583740276,0.19168148913762983,100
160,0 days 00:00:01.393026,0.028507336189924112,0.7215381579021237,0.7553403858086432,0.7742299350772556,462
161,0 days 00:00:01.506309,796.0641546537844,0.4869834557723718,0.9096769695938286,0.0665375337051739,153
162,0 days 00:00:01.151901,0.005404005999059701,0.3183902719337391,0.01809530671803187,0.9577984518067675,122
163,0 days 00:00:01.056016,0.000835979248539901,0.8215129909008662,0.3051283360512085,0.08957326319596759,11
164,0 days 00:00:01.405185,7.09718513081792,0.9996925125478311,0.15753207033856745,0.40692477647707836,20
