number,duration,params_a,params_b,params_gamma,params_n_estimators
287,0 days 00:01:52.884577,0.4500664495058765,0.4048337617214269,0.10914536237089245,499
288,0 days 00:01:51.862445,0.914864150162317,0.6367923547155943,0.4314105951307322,133
289,0 days 00:01:52.621970,0.9836199919034936,0.298071936828728,0.6077909593673532,22
290,0 days 00:01:52.980774,0.7665353385476651,0.03747793909829248,0.9163420504932192,27
291,0 days 00:01:38.475929,0.1582460887833131,0.8804412544966224,0.7738691295310632,139
292,0 days 00:01:52.804583,0.9818592693195362,0.3121726528488755,0.48678535507713105,19
293,0 days 00:01:38.997574,0.10226821507125627,0.7632120812378348,0.8000372255763164,74
294,0 days 00:01:29.385059,0.18756172899650075,0.7674533812621247,0.4041720133378409,56
295,0 days 00:01:46.656281,0.16016961261452323,0.26549233346661566,0.24415743082758257,12
296,0 days 00:01:41.027186,0.8302207500123419,0.5625518597714365,0.6896135401921539,310
297,0 days 00:01:37.729309,0.11470562709116881,0.17861741932424183,0.9547764629028214,15
298,0 days 00:02:01.056519,0.9183007716055325,0.22969382995071047,0.3927691946994156,15
299,0 days 00:02:00.863373,0.8345341428529606,0.7153944388000724,0.6053553938705143,115
300,0 days 00:01:55.486123,0.5355370884668484,0.5233505917204295,0.8637506770775444,39
301,0 days 00:01:53.994729,0.8499052851680609,0.7644375802311182,0.2113773056854661,21
302,0 days 00:01:46.611605,0.4114187012254068,0.5185655471451563,0.8902475090085256,59
303,0 days 00:01:44.371956,0.7217702500543596,0.38715131689296,0.13742079570637433,174
304,0 days 00:01:44.722696,0.9071567435329029,0.8711266705905781,0.8423630120922952,136
