number,duration,params_learning_rate,params_max_depth,params_min_child_weight,params_n_estimators,params_num_leaves,params_reg_lambda
860,0 days 00:00:19.339696,0.020272026821123133,2,0.0017574355427714431,5000,14,0.004660471346018913
861,0 days 00:00:54.455764,0.006448314910345842,2,0.005252210350656527,5000,72,0.0011777778650639496
862,0 days 00:00:23.892720,0.009917787343251558,5,0.044078780264941574,5000,35,69.92327259572706
863,0 days 00:00:16.254935,0.00961869155108659,18,0.03781458392757631,5000,92,0.004261087773244141
864,0 days 00:00:33.389182,0.006421550560871142,14,154.6340758969366,5000,47,0.004299395004898643
865,0 days 00:00:07.645303,0.02780951394747273,14,0.008839322468147079,5000,13,38.576647783418466
866,0 days 00:00:05.962924,0.02564738390110802,13,0.20057405467506997,5000,64,0.03402750139243338
867,0 days 00:00:10.732375,0.04388001421150122,2,0.42851850239422723,5000,10,17.518419664022975
868,0 days 00:00:47.323289,0.01685022465037961,14,8.078646152251315,5000,10,791.797288078579
869,0 days 00:00:07.562936,0.02155674083878036,10,1.2645790265144385,5000,11,0.005214986827236446
870,0 days 00:00:05.398075,0.037452050948814944,19,0.734409307686968,5000,37,22.71368259040845
871,0 days 00:00:02.105488,0.19725035622128112,6,0.2569926415144283,5000,33,36.46760420275855
872,0 days 00:00:20.167021,0.007523254576535148,9,0.01618800422724783,5000,33,0.30958377033717477
873,0 days 00:00:32.228077,0.006690839844736931,16,18.735933428992155,5000,21,255.93333807734018
874,0 days 00:01:49.536960,0.001988184945483215,11,0.23143591735847233,5000,12,70.80032375312628
875,0 days 00:00:28.971421,0.0057108662067680924,4,23.19343012856728,5000,11,3.7111560063925415
876,0 days 00:00:22.374513,0.026919735625852266,3,829.5290336066124,5000,12,0.0011014975441607615
877,0 days 00:00:08.862269,0.02853964863296013,3,7.589456272243631,5000,59,0.7323153537719416
878,0 days 00:00:20.850380,0.009082473036303412,13,0.12218009553350738,5000,36,30.058243953838467
879,0 days 00:00:05.193132,0.04030438546145241,7,4.277661621212366,5000,15,0.14888877618548393
880,0 days 00:00:03.275357,0.1410143237371711,2,79.53070026092351,5000,77,11.218582547639496
881,0 days 00:00:01.347175,0.187593194833501,13,0.004518305458516867,5000,10,0.003643003603236386
882,0 days 00:00:14.532265,0.010859770345889912,19,0.021082906876345738,5000,14,0.0016891646425977356
883,0 days 00:00:03.202490,0.07169165490905052,17,0.0033403455132265366,5000,24,2.0614059511000113
884,0 days 00:00:02.630023,0.09534754515645989,18,0.2922941187167701,5000,33,0.007718087889989425
885,0 days 00:00:04.164396,0.058866199730554444,10,0.07890905612100543,5000,10,1.0694989085479163
886,0 days 00:00:01.961320,0.14292591479459518,4,76.23896830540788,5000,11,29.41205927237593
887,0 days 00:00:03.387927,0.06873972837931902,4,0.03917656969314425,5000,34,26.31739209688406
888,0 days 00:00:01.948979,0.1815350232344536,17,22.793784317173813,5000,63,25.07246359602515
889,0 days 00:00:02.000389,0.16024161835927386,9,15.233510310135314,5000,11,0.4402581653012254
890,0 days 00:00:13.952637,0.010034248101093213,7,0.5447084356027789,5000,78,0.005362405528942038
891,0 days 00:01:04.958259,0.0026608803018544646,4,162.9461199383243,5000,28,1.175975237370218
892,0 days 00:00:01.438471,0.17965538880507598,17,0.09893788281913181,5000,10,0.001633834471484783
893,0 days 00:00:06.343124,0.14220993608022148,8,656.3610190400698,5000,11,22.702212025376816
894,0 days 00:01:36.773626,0.0020911316426214773,9,435.17880039067234,5000,35,0.26827501855672337
895,0 days 00:01:22.148911,0.0018284920463878234,19,12.198871744904027,5000,14,16.041906353713035
896,0 days 00:00:46.161637,0.0034823818593995443,15,6.194803029578502,5000,54,0.06897222814376697
897,0 days 00:00:06.312806,0.029309154876400317,5,0.23771362461799203,5000,98,10.982807382596558
898,0 days 00:00:14.333066,0.00983950844952788,12,0.006759790342333102,5000,11,1.066926738201025
899,0 days 00:01:14.900648,0.0026119573867847065,14,9.42156409037257,5000,17,222.2775684491257
900,0 days 00:00:22.338681,0.007635961526841464,15,0.008381002810781184,5000,93,0.005192424049807383
901,0 days 00:00:04.041431,0.16591678659970155,3,352.22493831287375,5000,65,74.7784026978853
902,0 days 00:00:07.403904,0.024664224700563998,7,0.7085327010549717,5000,69,0.0025519005629662914
903,0 days 00:01:11.050457,0.0040116886895556645,5,0.052779243032268795,5000,67,149.631117430396
904,0 days 00:00:20.586876,0.016021794903462967,10,49.097988245320416,5000,31,317.40580147045273
905,0 days 00:00:19.027958,0.011485740667649354,16,9.99106718326141,5000,11,0.006933494698311601
906,0 days 00:00:03.962464,0.07299810806927663,4,0.0021371529011031624,5000,14,3.7204269721613574
907,0 days 00:01:33.033805,0.0014007817347865927,13,0.2318918327722295,5000,94,2.61366421500889
908,0 days 00:00:26.046669,0.020337430094961872,2,531.931726393402,5000,50,0.0011048138325532337
909,0 days 00:00:34.986406,0.005731806212523224,14,531.8650914871445,5000,98,0.9037318798924207
910,0 days 00:00:45.334698,0.003156822936351974,14,27.948790482477143,5000,78,30.99024946114852
911,0 days 00:00:06.002650,0.04420483753442401,7,338.1722423248942,5000,17,1.5001918441371263
912,0 days 00:00:13.955022,0.0185241920757198,17,15.996120154335681,5000,22,10.22393849581365
913,0 days 00:00:08.222683,0.08255289982155169,16,0.8688637228129643,5000,21,993.5505310848407
914,0 days 00:00:08.517920,0.022115282076895372,17,374.6192338640835,5000,35,0.013069906991566724
915,0 days 00:00:08.001932,0.022168724026562604,9,0.008684138210118797,5000,43,0.010658583616243781
916,0 days 00:00:04.102945,0.042973389001835845,10,0.0051262740981387785,5000,12,0.012136982812020714
917,0 days 00:00:08.418468,0.0965974247299548,14,367.7122668733365,5000,40,130.53031314923984
918,0 days 00:00:06.751305,0.05924480513525741,12,0.007043723888642946,5000,24,165.01989545080176
919,0 days 00:00:18.942787,0.01061701644814255,15,220.47265596218816,5000,24,0.08225018318192501
920,0 days 00:00:06.707543,0.03251879413096655,16,0.02316982289883499,5000,12,0.0012352002589410146
921,0 days 00:00:49.803047,0.0031967228637875497,14,0.15000672800792447,5000,16,0.34067542504934684
922,0 days 00:00:03.290566,0.08142941422164776,17,66.30427494366089,5000,19,10.147702164012662
923,0 days 00:00:50.873265,0.005785690251717809,14,86.5497591546009,5000,59,239.35480671337538
924,0 days 00:00:02.171449,0.12411390300602122,3,63.0954461402093,5000,27,1.5387386917002501
925,0 days 00:00:20.870288,0.010255854634041045,3,0.2555053968736533,5000,25,0.029748843540391156
926,0 days 00:01:50.270936,0.004016023814947825,2,0.0012126917926509068,5000,42,46.958761924953265
927,0 days 00:00:38.423321,0.0033373017066544047,15,0.0045126949832691495,5000,81,0.08966898452756518
928,0 days 00:00:27.542655,0.013198745110315662,13,0.003059554559030747,5000,16,731.3655052717125
929,0 days 00:00:25.061943,0.006282416244587247,4,0.0022929935586871353,5000,47,0.26191682473985545
930,0 days 00:00:19.215702,0.008969699719769015,17,0.09606886708869718,5000,17,0.46426873358286846
931,0 days 00:01:31.004040,0.0045679775545005505,4,0.003533419622914239,5000,28,304.9459336038972
932,0 days 00:01:03.159599,0.0035116460656782035,18,20.067093264382876,5000,13,22.43172504922844
933,0 days 00:02:00.763108,0.0012198953448642014,2,123.78307334771043,5000,19,0.017843342084909522
934,0 days 00:01:35.337248,0.001934649631604534,3,0.41210283586712126,5000,30,0.11968213130175434
935,0 days 00:00:09.889980,0.014561455001288063,8,0.9584100926337721,5000,27,13.207926099256142
936,0 days 00:00:01.747910,0.17008345504867722,10,5.313580563118554,5000,31,0.06865453881748304
937,0 days 00:00:03.390261,0.06872749323710292,4,8.132581580272323,5000,85,1.5197257856919295
938,0 days 00:00:06.289335,0.11367210769463146,13,0.03595853264353618,5000,13,362.50376327278786
939,0 days 00:00:48.456125,0.00249790844872028,12,25.026277917549287,5000,35,0.004316884806353669
940,0 days 00:00:56.702601,0.00206676642238532,8,31.493599270410375,5000,17,0.09707576894827111
941,0 days 00:00:02.636780,0.07167905066985389,15,11.391377214729559,5000,22,0.002246782634757443
942,0 days 00:00:15.686939,0.012907367937009416,11,11.620517548965351,5000,23,1.411495468927703
943,0 days 00:00:03.611947,0.06705974978301442,14,0.004719188649429457,5000,30,0.03678522417587612
944,0 days 00:00:16.819055,0.010932172767846575,4,4.372731034964549,5000,19,0.25655677951688644
945,0 days 00:01:04.738693,0.0024533653586802083,8,0.004279414613493843,5000,28,35.12520360692812
946,0 days 00:00:03.701838,0.09874414064236635,7,75.94467574520742,5000,10,206.5090820197979
947,0 days 00:02:00.084138,0.0011663603478254297,2,0.40746027908778637,5000,13,0.06982642210251475
948,0 days 00:00:32.060091,0.004474010143646801,6,106.46880185693145,5000,57,0.022371729530178845
949,0 days 00:00:02.230784,0.0955287989228463,9,5.137962297758774,5000,13,7.537728066825466
950,0 days 00:01:46.364814,0.001390580239518885,11,0.1939165333369913,5000,23,0.07202322956249785
951,0 days 00:00:07.679120,0.1220578665313211,19,712.2120970670874,5000,22,1.4719614601927569
952,0 days 00:02:05.968576,0.0010099187978324892,5,4.311633192534542,5000,16,1.3165257343302461
953,0 days 00:01:46.861581,0.001058009063744256,10,4.048568840241523,5000,46,0.2304772857280239
954,0 days 00:01:43.478481,0.0046416007403078715,18,0.6294735177471878,5000,10,923.2455357547741
955,0 days 00:00:09.818906,0.01554813695602072,7,256.42614908395154,5000,15,2.0248517029395146
956,0 days 00:00:43.323947,0.007638793566802268,2,0.002825654157585359,5000,28,0.02853288887970066
957,0 days 00:00:28.880898,0.006818411166853959,17,238.94040533840004,5000,27,95.55520247302606
958,0 days 00:00:07.956604,0.017373082515673065,10,3.0104284086844855,5000,81,0.5898792454954676
959,0 days 00:00:14.310322,0.010752687924560498,10,0.002501667786187678,5000,13,0.09766764857182487
960,0 days 00:00:11.576359,0.07270901336702278,11,16.500486157334354,5000,30,541.9930961276937
961,0 days 00:00:30.372591,0.005032222390166654,18,0.016844961488785552,5000,11,0.16484967820295912
962,0 days 00:00:14.436446,0.03982987328021226,6,71.38299126051399,5000,78,594.3040927514867
963,0 days 00:00:08.713429,0.03374879387683765,3,0.001138221228264944,5000,27,2.6763922702544307
964,0 days 00:02:23.758709,0.001259767248137855,9,0.12994837564829875,5000,15,191.4393473223719
965,0 days 00:00:02.736109,0.10005632117596401,19,0.02994289309788411,5000,82,2.9237033528895977
966,0 days 00:00:14.413280,0.027038607964666006,2,118.94464610637786,5000,14,9.02411845805997
967,0 days 00:02:20.932184,0.002085548787758271,16,0.0022216546967081282,5000,27,142.46202483679477
968,0 days 00:00:04.874783,0.034004409638465315,10,5.717104531746202,5000,29,0.0017390320518139376
969,0 days 00:00:39.891044,0.0197040079125004,19,23.758092841063966,5000,11,694.0684162361622
970,0 days 00:01:10.089624,0.0036715616583621272,13,0.7619383904572755,5000,18,110.0357579183686
971,0 days 00:00:03.460231,0.08361242420050573,9,122.8387069675085,5000,60,60.266998954665674
972,0 days 00:00:15.246108,0.01505093723135952,10,20.755737191304373,5000,18,2.3304945959983905
973,0 days 00:00:02.435660,0.09734790819515493,4,0.07766142242664716,5000,79,0.02272722865869338
974,0 days 00:00:01.671741,0.16580553055705854,7,0.03216496949504841,5000,20,0.018470376446027486
975,0 days 00:02:02.253634,0.0013279535677295153,3,4.295758640487155,5000,34,0.0822172026983381
976,0 days 00:00:06.134722,0.03075858915775418,7,0.0019197244322830221,5000,41,3.1964853859455564
977,0 days 00:00:47.129911,0.005157952891816329,14,0.14628541763873495,5000,43,94.32132956885904
978,0 days 00:01:54.855210,0.0013216664356565293,4,0.008712801529328846,5000,11,0.0031070055039400537
979,0 days 00:00:56.427888,0.0023827556563651236,17,0.0036553323219920253,5000,11,0.7956257011992476
980,0 days 00:00:05.563060,0.050582486975945015,12,0.01099832835846461,5000,18,9.829631992893301
981,0 days 00:00:11.757715,0.012871355414899035,6,1.89806180691472,5000,11,0.09777662953567892
982,0 days 00:00:31.109333,0.029421967401974777,18,684.1355947197993,5000,76,71.97890100501462
983,0 days 00:00:06.796121,0.02575272904149205,15,0.08633735168056515,5000,25,0.013321548275324717
984,0 days 00:00:14.314570,0.010131144300681724,5,0.6960069604231441,5000,19,0.09444440039482788
985,0 days 00:01:01.855996,0.0025560204943595416,5,0.13639552576498193,5000,82,5.089069664669132
986,0 days 00:01:40.765287,0.0011371594226894253,18,0.0052056919027961765,5000,75,0.15858709435070395
987,0 days 00:00:02.073681,0.16031950361135788,17,0.0039035918982640995,5000,12,0.10201094643567493
988,0 days 00:00:01.973247,0.15129112721473043,7,2.9889194671413266,5000,71,0.19894117430546823
989,0 days 00:00:23.028766,0.028867214080753555,13,0.005647049610460789,5000,58,342.12282786295447
990,0 days 00:00:21.385211,0.016485273869614236,2,0.0692033534756605,5000,24,0.009769567608219466
991,0 days 00:00:02.672758,0.07879208585877877,7,0.1369512144193701,5000,17,0.040093231949907944
992,0 days 00:01:37.006423,0.0011458752250214368,12,0.03865980058890976,5000,10,19.894473086999657
993,0 days 00:01:06.787590,0.0023553086848161465,15,0.08859216384427013,5000,37,24.61666765691633
994,0 days 00:00:01.570748,0.1936821211714938,7,0.006532688182257913,5000,29,0.011043786515456781
995,0 days 00:01:34.189318,0.0021595289471599386,15,0.0017392038798263898,5000,61,424.6506292693337
996,0 days 00:01:09.694829,0.0017411815050305563,8,0.0022549284159208882,5000,24,0.003153345569356579
997,0 days 00:00:59.409354,0.0024129960387168324,6,940.692700319556,5000,56,0.04062935537668306
998,0 days 00:00:29.895850,0.0056434338854141975,11,390.77183285309115,5000,44,0.022318535892707443
999,0 days 00:00:30.703690,0.007975098322204121,2,0.5989191493216964,5000,58,0.0017174149980398391
