number,duration,params_learning_rate,params_max_depth,params_n_estimators,params_num_leaves,params_reg_alpha,params_reg_lambda
841,0 days 00:00:06.424648,0.07186141505259075,6,1821,78,0.03914215733995054,0.0007259704820605613
842,0 days 00:00:01.846583,0.1135798494039536,13,311,13,0.0032902366819444,0.04595860180685054
843,0 days 00:00:03.016464,0.05518589635964854,4,961,43,0.01711662632653618,0.045116486926155414
844,0 days 00:00:06.328504,0.14918654353716504,15,1695,87,0.008160233741263997,0.057698140448047615
845,0 days 00:00:06.832003,0.023804311521042978,11,635,48,0.00011587309955216311,0.00403199014710463
846,0 days 00:00:02.711390,0.14504146678487756,6,451,98,0.017359273791966112,0.07052387238073163
847,0 days 00:00:09.383715,0.016986400556252387,7,1509,19,0.02048910283352821,0.00017399153158373907
848,0 days 00:00:02.310836,0.15720783809230252,2,1757,78,0.00047617256901734113,0.022729305020181875
849,0 days 00:00:02.935593,0.0517514203981723,15,250,85,0.00033993951476750687,0.00016815269192670793
850,0 days 00:00:05.985942,0.013587025191657394,4,1612,34,0.042049547172865645,0.015257602909200885
851,0 days 00:00:26.112068,0.047845543511281736,6,3432,24,0.0002968707342051651,0.0023780783858553902
852,0 days 00:00:23.594603,0.0160168702727499,13,2444,21,0.011230397581352627,0.09348905392216686
853,0 days 00:00:10.545104,0.01705664593518111,10,1170,22,0.008792992321737629,0.0015760091937606364
854,0 days 00:00:05.676417,0.03938761880570699,11,496,45,0.0038347604350744626,0.09333808172681328
855,0 days 00:00:12.746882,0.06276650402990275,5,2502,33,0.00010771183607155486,0.01612740169675769
856,0 days 00:00:02.004784,0.02226634211467528,4,524,75,0.00017232506581586152,0.00018306448180355575
857,0 days 00:00:07.109922,0.03266002324858891,16,575,55,0.004746592037995555,0.0003189910026659909
858,0 days 00:00:17.924530,0.013663117318378356,9,1859,91,0.00019583304662737684,0.00025483164812860185
859,0 days 00:00:11.364655,0.12330017067457925,12,1108,25,0.0001490753363358494,0.024466331049435693
860,0 days 00:00:05.171880,0.12233789098431658,15,382,66,0.00027417142957811237,0.00027168097246627016
861,0 days 00:00:00.955833,0.014007781009710315,2,476,32,0.0002977608104195705,0.021693664107611508
862,0 days 00:00:00.618536,0.013479941514525029,2,496,76,0.015146729338007935,0.0023551478653681948
863,0 days 00:00:12.208085,0.05861330952050448,17,2708,37,0.010336395623151797,0.006249977772220193
864,0 days 00:00:04.676560,0.15369014409188742,13,501,21,0.002072991262856448,0.00031933122884395394
865,0 days 00:00:03.351487,0.09360817205208834,16,250,60,0.029746908404663104,0.0005354498832928283
866,0 days 00:00:03.363060,0.029833265241590613,6,518,37,0.08389698731679449,0.00041842248677744225
867,0 days 00:00:03.605011,0.03321135557267584,18,668,13,0.0016336168904825153,0.0018390155143945654
868,0 days 00:00:11.132984,0.024354119619126133,5,2048,28,0.00018705355089762752,0.0006542223800691365
869,0 days 00:00:05.657094,0.15619514611847013,6,934,16,0.001050680119829766,0.00011646858034726938
870,0 days 00:00:14.319112,0.05295103675388676,18,2793,21,0.0045069746404639436,0.00038206917619203917
871,0 days 00:00:05.881598,0.010369041329094133,15,406,30,0.0001347182947825464,0.005409668982758779
872,0 days 00:00:05.486290,0.1559796442032359,6,2554,13,0.023800814272862923,0.008820843034235273
873,0 days 00:00:05.145201,0.023438083886628543,14,751,12,0.00035376074616830564,0.0698369973957625
874,0 days 00:00:04.713001,0.011765970892992599,3,1494,90,0.0005679169962204573,0.0011446193201322312
875,0 days 00:00:03.469794,0.04861987423278174,7,308,36,0.0001564835448129812,0.0003456899565198632
876,0 days 00:00:07.262070,0.03239380262128178,16,1281,11,0.00016859334760921916,0.03342636343111841
877,0 days 00:00:01.296341,0.16395257990520773,4,307,14,0.00012699106559088775,0.00015187747335154407
878,0 days 00:00:03.134467,0.04950019620229238,3,1061,26,0.0003164848787328402,0.0002511886856026268
879,0 days 00:00:14.101869,0.03911223221876916,11,1984,16,0.005101876913428791,0.025939748945767265
880,0 days 00:00:03.383517,0.012269927269293442,4,720,31,0.011548830663179651,0.002146017864360701
881,0 days 00:00:19.696279,0.02570524699193744,16,1504,77,0.001948701272583231,0.005944591848671143
882,0 days 00:00:03.720017,0.11755843703890761,12,581,32,0.09264097483333937,0.027439215404405057
883,0 days 00:00:12.592234,0.05479125506432701,6,2695,44,0.00164425822014652,0.00033105917348246047
884,0 days 00:00:04.364153,0.09933323062358475,15,1767,10,0.09239212284134399,0.0001519657623901809
885,0 days 00:00:04.165499,0.1793716600393399,16,2045,55,0.011179203269477517,0.0029044686593107704
886,0 days 00:00:07.862162,0.12323039510921587,10,1238,75,0.0030073336411618455,0.027376232533738866
887,0 days 00:00:07.370124,0.06025656729811387,18,2237,22,0.05757101741710227,0.00019431273002241926
888,0 days 00:00:32.608155,0.023565103637169762,12,3091,24,0.00033329508517608645,0.0001852088132616016
889,0 days 00:00:04.044277,0.015453403762670131,7,547,27,0.0009631571229016424,0.0337158475577301
890,0 days 00:00:07.105415,0.027065755287142775,2,4075,13,0.0001849748775235584,0.0012750576457537688
891,0 days 00:00:09.114213,0.016556862119470866,18,661,35,0.02065836038238736,0.0035394616453248645
892,0 days 00:00:22.438027,0.01903222663238909,11,1981,42,0.004659193897762671,0.0007880485440234189
893,0 days 00:00:03.701768,0.02789211157562852,10,321,34,0.03348458383690563,0.009040377819227672
894,0 days 00:00:03.411446,0.04113170346557485,14,601,13,0.00017724750788031713,0.07751133321613451
895,0 days 00:00:09.067834,0.011735059526563533,5,1533,21,0.0003820213049170957,0.0007496352448311644
896,0 days 00:00:01.507174,0.011502956877549906,2,832,49,0.02900655072964002,0.0012513664947901072
897,0 days 00:00:01.860117,0.024023107430828704,12,260,12,0.00162564771945305,0.00014960542322653542
898,0 days 00:00:12.027019,0.016455876098408335,18,885,44,0.0019000210960395452,0.04260538031452823
899,0 days 00:00:03.991839,0.0158345808263473,4,1014,22,0.0005264650862534927,0.0011194302794595406
900,0 days 00:00:02.464448,0.11206557449254353,6,429,11,0.004400371611387969,0.003081478603380397
901,0 days 00:00:07.024621,0.013628761525565464,6,1025,59,0.04566323832363014,0.0003606065913085255
902,0 days 00:00:11.308414,0.012596949815347957,14,1101,69,0.00552130583756049,0.020572405675906083
903,0 days 00:00:08.529360,0.04217441568401687,16,687,40,0.011360116763239392,0.0054915328822703795
904,0 days 00:00:02.943967,0.05697220215250658,8,339,18,0.007050678860792394,0.0045462021193423425
905,0 days 00:00:13.137744,0.03933036679521696,18,1903,26,0.02134571412656891,0.00020591341393782678
906,0 days 00:00:18.502277,0.01057290275798219,6,2803,41,0.00020226984833949342,0.00024294232414021394
907,0 days 00:00:06.340347,0.1277570198128469,3,2796,69,0.0013064814696605144,0.010531656272107545
908,0 days 00:00:19.661895,0.0551496566954468,19,1997,23,0.0002082892454320291,0.011198627330851729
909,0 days 00:00:03.417565,0.07837126541060972,18,271,58,0.03241802223366132,0.0007797164635700323
910,0 days 00:00:10.250088,0.03481195338070621,15,1313,18,0.0008272701772877813,0.05343075600861084
911,0 days 00:00:02.383708,0.12366861444415168,13,367,13,0.0002899699992013513,0.009516783581438835
912,0 days 00:00:07.510990,0.15821425632632358,9,1783,47,0.0008628431889713135,0.002047953621244376
913,0 days 00:00:03.714312,0.14583976540631846,15,1562,31,0.025685501959963185,0.003370786953871192
914,0 days 00:00:06.565106,0.04615199414354053,9,644,54,0.02331201391930417,0.0021692730744705176
915,0 days 00:00:20.671997,0.07960330196383747,17,3182,71,0.001209963903119369,0.03060724850447164
916,0 days 00:00:03.611594,0.08129139807335811,6,504,87,0.00040105887109862106,0.00017901917767479706
917,0 days 00:00:06.124497,0.01276020856247753,17,468,99,0.020267529777007607,0.04537937617952359
918,0 days 00:00:15.321502,0.03908642991221029,18,2001,73,0.014260072107462529,0.001351619617655372
919,0 days 00:00:01.608542,0.13096730588507707,3,585,91,0.07874553316427475,0.01585756062480494
920,0 days 00:00:13.258386,0.01817430649273769,18,2848,11,0.0023566008916560324,0.0001566172718636257
921,0 days 00:00:03.168491,0.08532191657198017,7,541,13,0.001350909525113525,0.0023817807635859167
922,0 days 00:00:05.375523,0.10501232450381297,5,1032,40,0.0005101750293918575,0.0015391480910667997
923,0 days 00:00:02.518204,0.07771569531953523,10,286,22,0.000137417793072414,0.011039972642032115
924,0 days 00:00:06.861660,0.08568185588908427,12,3132,57,0.012664212931261359,0.004107624455306554
925,0 days 00:00:09.273965,0.03272852047177857,10,1264,16,0.018174834136301457,0.001113323427683579
926,0 days 00:00:00.701521,0.022079673702318933,2,497,42,0.014026261744167226,0.00014849590804091417
927,0 days 00:00:06.267415,0.0844697178699697,7,2702,23,0.050210306425688446,0.04644537241240046
928,0 days 00:00:08.837567,0.12307737693949855,18,808,41,0.0026630598606792195,0.03304425158566413
929,0 days 00:00:02.007661,0.1975806412523781,4,512,19,0.0005557213125054819,0.0188879077907568
930,0 days 00:00:02.997516,0.01608718240703007,8,298,51,0.0004044966651127399,0.0007248758283209121
931,0 days 00:00:07.769836,0.08503452839555642,2,4882,11,0.006652241586752428,0.0005796580109288224
932,0 days 00:00:12.212507,0.0128251525724598,5,3130,11,0.0002494832091180056,0.09151918089850077
933,0 days 00:00:05.392638,0.07245555670093447,11,1150,10,0.0005297929848436424,0.018693815562150835
934,0 days 00:00:04.640256,0.1900221345948874,11,4021,47,0.04142352415333541,0.015528951373134722
935,0 days 00:00:04.655418,0.18740314841769734,18,3652,59,0.03354192065352334,0.0011778714413711033
936,0 days 00:00:06.348865,0.014181039071510037,9,1284,11,0.0006059732229726691,0.023741830936803893
937,0 days 00:00:12.050395,0.01871648707270642,7,1883,24,0.0001587901140389253,0.0010463668688831327
938,0 days 00:00:35.420731,0.023915728096169066,16,3747,64,0.0005440578539058204,0.00016821331083198074
939,0 days 00:00:11.237992,0.06645599756415413,12,1881,26,0.009237086549041765,0.06327676981679428
940,0 days 00:00:04.518024,0.030211821375407837,5,1005,12,0.0003433621272740842,0.002265410121061527
941,0 days 00:00:09.166265,0.010068059876762852,6,1323,42,0.0031358786947400952,0.04982950468147765
942,0 days 00:00:04.996649,0.023197798071060736,18,426,68,0.011922750901021057,0.004255099291491254
943,0 days 00:00:02.587365,0.046466693126784316,18,263,22,0.030401438287105783,0.0030893947166184257
944,0 days 00:00:33.981168,0.014634006672742152,14,2945,30,0.00010923486651634277,0.0011462450353463812
945,0 days 00:00:08.474648,0.07903095978516898,6,2933,22,0.00207953582623356,0.00013426231918760163
946,0 days 00:00:03.338175,0.1861970137707874,13,2094,36,0.01758655216679957,0.0010839396738890278
947,0 days 00:00:01.587707,0.05062777326983619,3,693,41,0.004712369432119528,0.009489211523096161
948,0 days 00:00:29.276456,0.029051424931886276,9,3206,45,0.002593799929558379,0.00929669342679627
949,0 days 00:00:02.880936,0.013791755609102561,15,607,11,0.008491353908307983,0.004429098411720676
950,0 days 00:00:03.520476,0.011457190089092484,12,281,56,0.011904967261825893,0.005852363558034929
951,0 days 00:00:02.061715,0.0883606255537169,4,637,35,0.0035218814833136154,0.014807900847086925
952,0 days 00:00:01.289476,0.051950534108946796,2,881,29,0.00015298601150298298,0.0008613424859179931
953,0 days 00:00:01.242991,0.019392686276199146,2,716,12,0.00015966464689784026,0.024329839268586635
954,0 days 00:00:06.952409,0.041686392331670624,17,675,55,0.01907490070311948,0.001760374161029011
955,0 days 00:00:15.061599,0.021328092835952283,8,2002,34,0.00021250501943132508,0.03531925837018209
956,0 days 00:00:00.854365,0.12219075031479294,2,671,58,0.0024874733774367316,0.0124369349885417
957,0 days 00:00:12.848786,0.05928806130956566,11,3709,39,0.004377721928376476,0.014477575275613972
958,0 days 00:00:03.390544,0.1278192967814429,6,521,28,0.0037273888708057347,0.006909016961279517
959,0 days 00:00:05.915795,0.03550027033423427,11,574,28,0.011054152494527557,0.00039157989695243824
960,0 days 00:00:04.214495,0.014271653954453734,5,747,23,0.0746533751014115,0.0002567552809289968
961,0 days 00:00:04.154441,0.014468854114561008,3,1424,34,0.0007625113114692243,0.004629987010845399
962,0 days 00:00:09.298663,0.06499197506023066,9,2045,19,0.004248810321996068,0.00014895837611864454
963,0 days 00:00:01.884830,0.023818263276829413,2,1316,21,0.012302988718339384,0.00038657449514859074
964,0 days 00:00:09.879903,0.07026445926759321,12,1098,27,0.0018966214303534226,0.0002553094844331079
965,0 days 00:00:01.472660,0.06116973346881734,2,1023,52,0.024675222323854936,0.00010588534313313327
966,0 days 00:00:03.478254,0.12640729947930732,7,1312,52,0.02139347748432918,0.0009771512561294465
967,0 days 00:00:06.616083,0.06995987954651706,12,1094,43,0.06219090535476516,0.0313578882142073
968,0 days 00:00:05.758005,0.04899894114529177,4,1927,30,0.0009144013559003872,0.001008304196808617
969,0 days 00:00:18.259365,0.013867564025018106,9,2716,15,0.001167472835440262,0.0012053622908074525
970,0 days 00:00:09.409006,0.020356578407112344,4,2292,16,0.0024075279646796725,0.0001271944773600755
971,0 days 00:00:05.749838,0.0789398977924261,11,968,12,0.0001308213397644181,0.007869607642023652
972,0 days 00:00:11.420929,0.05063859317089915,14,2203,19,0.02713480199207704,0.0019028048370631583
973,0 days 00:00:03.227288,0.05997356719396775,7,350,32,0.00027023084223335965,0.0009572331372106389
974,0 days 00:00:04.317009,0.1415624660027656,14,1125,13,0.03132330486654155,0.00040030277684563475
975,0 days 00:00:13.049545,0.1369048676059906,17,3636,34,0.0026094357720690387,0.07563520294749743
976,0 days 00:00:02.572661,0.015248317240439969,8,255,21,0.0003493309971591752,0.004098512873140627
977,0 days 00:00:19.049392,0.034741056911008775,9,3466,19,0.0015607042037129365,0.0002004073679752672
978,0 days 00:00:17.197453,0.02929793610051733,17,3136,35,0.04101099004292966,0.030526509949358734
979,0 days 00:00:01.708954,0.132538660069858,9,321,13,0.029392333517132413,0.007437576452622432
980,0 days 00:00:04.823128,0.02345171330022972,15,666,17,0.01710075607502913,0.0005369641890013988
981,0 days 00:00:04.415049,0.09060112942761409,15,310,28,0.0005544496050929049,0.04959920072608675
982,0 days 00:00:01.551971,0.05644348563439592,5,269,24,0.0012827625770748614,0.0034126543695012566
983,0 days 00:00:04.683658,0.034773650964295306,15,401,29,0.0005533081429291848,0.0030135395652745654
984,0 days 00:00:07.662257,0.09633114648961033,14,3554,75,0.004077139939935914,0.0008044773580475632
985,0 days 00:00:01.190493,0.02504947356136254,5,261,18,0.00425382978208456,0.005401750728665684
986,0 days 00:00:03.588743,0.09155229877340307,8,455,88,0.004364518421399063,0.00011757563284262021
987,0 days 00:00:06.050204,0.01913687833890549,7,1052,12,0.06111279555793475,0.01533905688521326
988,0 days 00:00:09.140615,0.1064763546857773,13,2743,42,0.0017926424379913297,0.0013351804870222787
989,0 days 00:00:06.830435,0.07293798504154708,9,1478,16,0.02422307630598497,0.008690592397949799
990,0 days 00:00:07.278703,0.013102670315614151,17,1142,16,0.0026501220389214776,0.011404545353873002
991,0 days 00:00:02.730615,0.1316124532168398,17,367,21,0.00010070543699554508,0.00145181866845488
992,0 days 00:00:02.895677,0.14904743999058118,10,569,59,0.08371155230954158,0.019307859851609058
993,0 days 00:00:01.136706,0.11217506760225184,6,251,14,0.06574061509647695,0.0006277800758826474
994,0 days 00:00:03.074659,0.16427617887258167,18,469,37,0.00732639218916895,0.0005505518504646761
995,0 days 00:00:06.485842,0.051912985344319665,19,1000,24,0.07365271438046225,0.06728359528297538
996,0 days 00:00:04.426716,0.01768035222223397,3,2095,17,0.0038544816719357578,0.08024925642875876
997,0 days 00:00:06.992153,0.06671384162580903,13,2442,56,0.000222729707652871,0.00022056470718762706
998,0 days 00:00:01.727356,0.020007320454052097,14,385,15,0.00032924775772833636,0.00018367124576415116
999,0 days 00:00:02.942642,0.08737369253349078,18,616,13,0.004230179771096805,0.0006196441276220177
